src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.50,192.168.50.100,42902,53,17,2026-05-31 03:02:16,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,53236,53,17,2026-05-31 03:02:16,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,58597,53,17,2026-05-31 03:02:16,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,53709,53,17,2026-05-31 03:02:21,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,60315,53,17,2026-05-31 03:02:21,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,47758,53,17,2026-05-31 03:02:21,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,45274,53,17,2026-05-31 03:02:21,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,33706,53,17,2026-05-31 03:02:21,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,36649,53,17,2026-05-31 03:02:21,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,53749,53,17,2026-05-31 03:02:21,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,52546,53,17,2026-05-31 03:02:26,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,43631,53,17,2026-05-31 03:02:27,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,39534,53,17,2026-05-31 03:02:27,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,48336,53,17,2026-05-31 03:02:27,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,37651,53,17,2026-05-31 03:02:27,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,60237,53,17,2026-05-31 03:02:27,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.10.1,49336,53,17,2026-05-31 03:02:29,0.042611,6899.626856914881,70.4043556828049,46.93623712186994,23.46811856093497,2,1,164,130,82,82,82.0,0.0,130,130,130.0,0.0,130,82,98.0,22.627416997969522,512.0,40,20,20,2,0.0213055,0.042611,0.0,0.0213055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,130.0,0,2,1,164,130
192.168.10.50,172.217.17.35,37184,80,6,2026-05-31 03:02:29,0.074891,14047.081758822822,146.880132459174,93.46917520129254,53.410957257881456,7,4,653,399,241,66,93.28571428571429,60.40509506824803,193,66,99.75,53.93688441131913,241,66,95.63636363636364,58.21944805845728,3389.504132231405,140,80,20,1,0.0074891,0.025068,0.0,0.010581106883970128,0.074891,0.025556,0.0,0.012481833333333333,0.011376014114745502,0.051583,0.028187,0.000449,0.017194333333333336,0.012032429550547508,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,95.63636363636364,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.28571428571429,99.75,0,7,4,653,399
192.168.10.50,104.16.184.241,37398,443,6,2026-05-31 03:02:29,0.115407,60186.990390530904,259.94956978346204,138.63977055117974,121.30979923228227,16,14,2060,4886,583,66,128.75,124.55295058729038,1515,66,349.0,492.324515509261,1515,66,231.53333333333333,365.32138666598144,133459.71555555554,320,280,20,7,0.00397955172413793,0.031305,0.0,0.0068961598738678685,0.115407,0.031305,0.0,0.0076938,0.00856752379006521,0.107552,0.040935,0.0,0.008273230769230769,0.011865214038419822,7,6,0,0,2,3,0,13,28,0,0,0.875,231.53333333333333,64240,65535,0,0,0,0,0,0,0,0,404.0,4.0,0,0,62879.37743190661478599221790,0,128.75,349.0,0,16,14,2060,4886
192.168.10.50,172.66.0.218,51348,443,6,2026-05-31 03:02:29,0.178584,99169.01850109753,179.18738520808137,89.59369260404068,89.59369260404068,16,16,1816,15894,583,66,113.5,125.85259234517181,2854,66,993.375,934.8222341038963,2854,66,553.4375,799.006098908982,638410.74609375,320,320,20,4,0.005760774193548387,0.074261,0.0,0.014007424581293464,0.178584,0.08985,0.0,0.011905599999999997,0.02219247251900217,0.167227,0.074261,0.0,0.011148466666666666,0.021214594177489124,4,7,0,0,2,3,0,11,30,0,0,1.0,553.4375,64240,65535,0,0,0,0,0,0,0,0,0,0,11937.0,10.0,0,2369392.616117506947201270345,113.5,993.375,0,16,16,1816,15894
192.168.10.50,162.159.140.220,60720,443,6,2026-05-31 03:02:29,0.156418,117064.53221496247,249.3319183214208,121.46939610530757,127.86252221611323,19,20,2137,16174,583,66,112.47368421052632,117.78989699373633,1570,66,808.7,669.1818960491983,1570,66,469.5128205128205,597.9178346688796,357505.73701512156,380,400,20,5,0.004116263157894736,0.050515,0.0,0.01047786686226636,0.156418,0.060042,0.0,0.008689888888888888,0.015965259168613195,0.147052,0.05395,0.0,0.00773957894736842,0.015872819692184795,5,9,0,0,2,3,0,14,37,0,0,1.0526315789473684,469.5128205128205,64240,65535,0,0,0,0,0,0,0,0,0,0,11942.0,11.0,0,3047205.919877519775452921664,112.47368421052632,808.7,0,19,20,2137,16174
192.168.10.50,142.251.152.119,49994,443,6,2026-05-31 03:02:29,0.310079,705600.8307560332,686.9217199487873,280.5736602607723,406.348059688015,87,126,6655,212137,583,66,76.49425287356321,57.644346267658456,4230,66,1683.626984126984,960.5188060273337,4230,66,1027.1924882629107,1082.2151277202597,1171189.5826665782,1740,2520,20,7,0.0014626367924528301,0.052742,0.0,0.005304254612614176,0.310079,0.0528,0.0,0.0036055697674418604,0.009015426096987805,0.28712,0.068501,0.0,0.0022969600000000002,0.00773398790110251,7,67,0,0,2,3,0,74,211,0,0,1.4482758620689655,1027.1924882629107,64240,65535,0,0,0,0,0,0,0,0,0,0,199024.0,113.0,0,1036799.333194415503229839550,76.49425287356321,1683.626984126984,0,87,126,6655,212137
192.168.10.50,104.21.59.19,43988,443,6,2026-05-31 03:02:29,0.099956,67219.57661371003,250.11004842130538,140.061627115931,110.04842130537436,14,11,1760,4959,583,66,125.71428571428571,130.8087090653636,1516,66,450.8181818181818,550.8021948496935,1516,66,268.76,411.23387798186087,169113.30240000002,280,220,20,6,0.004164833333333333,0.022216,0.0,0.005553741679164496,0.099956,0.022216,0.0,0.007688923076923078,0.0069288243254208995,0.084169,0.030233,1e-06,0.0084169,0.009212857270684268,6,4,0,0,2,3,0,10,23,0,0,0.7857142857142857,268.76,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.71428571428571,450.8181818181818,0,14,11,1760,4959
192.168.10.50,192.168.10.1,58868,53,17,2026-05-31 03:02:30,0.866489,380.84730446664645,3.4622482224240585,2.3081654816160393,1.1540827408080196,2,1,164,166,82,82,82.0,0.0,166,166,166.0,0.0,166,82,110.0,39.59797974644666,1568.0,40,20,20,2,0.4332445,0.866489,0.0,0.4332445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,166.0,0,2,1,164,166
192.168.10.50,192.168.10.1,43290,53,17,2026-05-31 03:02:30,0.023096,17145.82611707655,129.8926220990648,86.59508139937653,43.29754069968826,2,1,190,206,95,95,95.0,0.0,206,206,206.0,0.0,206,95,132.0,52.32590180780452,2738.0,40,20,20,2,0.011548,0.023096,0.0,0.011548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,206.0,0,2,1,190,206
192.168.10.50,192.168.10.1,46410,53,17,2026-05-31 03:02:30,0.022654,18010.06444777964,132.42694446896795,88.28462964597864,44.14231482298932,2,1,190,218,95,95,95.0,0.0,218,218,218.0,0.0,218,95,136.0,57.982756057296896,3362.0,40,20,20,2,0.011327,0.022654,0.0,0.011327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,218.0,0,2,1,190,218
192.168.10.50,162.159.140.220,60732,443,6,2026-05-31 03:02:30,0.220614,82982.04103094092,185.84495997534154,104.25448974226477,81.59047023307677,23,18,2278,16029,583,66,99.04347826086956,107.21959516758913,2842,66,890.5,966.224740937635,2842,66,446.5121951219512,755.3739220057845,570589.7620464009,460,360,20,4,0.00551535,0.112237,0.0,0.018652699239721314,0.220614,0.123841,0.0,0.01002790909090909,0.02669351379320638,0.20915,0.112237,0.0,0.012302941176470588,0.028240000409245517,4,9,0,0,2,3,0,13,39,0,0,0.782608695652174,446.5121951219512,64240,65535,0,0,0,0,0,0,0,0,0,0,11941.0,12.0,0,1826120.201865728704694907478,99.04347826086956,890.5,0,23,18,2278,16029
192.168.10.50,162.159.140.220,60746,443,6,2026-05-31 03:02:30,0.122968,144647.38793832544,268.3625008132197,138.24734890377985,130.11515190943987,17,16,1882,15905,583,66,110.70588235294117,122.60542388246095,2842,66,994.0625,1092.8005575555633,2842,66,539.0,884.1135605106325,781656.7878787878,340,320,20,4,0.0038427500000000002,0.044939,0.0,0.008782452106331124,0.11362799999999999,0.053019,0.0,0.0071017499999999996,0.013172577051871815,0.11397600000000001,0.044939,0.0,0.0075984,0.01285305441156563,4,6,0,0,2,3,0,10,31,0,0,0.9411764705882353,539.0,64240,65535,0,0,0,0,0,0,0,0,0,0,11950.0,9.0,0,6397216.274089935760171306210,110.70588235294117,994.0625,0,17,16,1882,15905
192.168.10.50,104.16.184.241,37406,443,6,2026-05-31 03:02:30,0.12216,52431.23772102161,204.6496398166339,114.603798297315,90.04584151931893,14,11,1790,4615,583,66,127.85714285714286,131.40061814534815,2905,66,419.54545454545456,807.2401201440919,2905,66,256.2,563.3412464927453,317353.36000000004,280,220,20,6,0.00509,0.049064,0.0,0.01011217524406429,0.112942,0.049064,0.0,0.008687846153846154,0.012719992796600249,0.113976,0.058127,0.0,0.011397599999999999,0.016859733451036526,6,5,0,0,2,3,0,11,23,0,0,0.7857142857142857,256.2,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.85714285714286,419.54545454545456,0,14,11,1790,4615
192.168.10.50,172.66.0.218,51360,443,6,2026-05-31 03:02:30,0.212156,85097.75825336073,174.39996983351872,84.84322856765776,89.55674126586096,18,19,1948,16106,583,66,108.22222222222223,119.59029854537884,1571,66,847.6842105263158,663.9858156880334,1571,66,487.94594594594594,608.2394152530304,369955.1862673484,360,380,20,4,0.0058932222222222224,0.094599,0.0,0.016593138009616287,0.212156,0.103211,0.0,0.012479764705882353,0.024498191562378424,0.199612,0.094599,0.0,0.011089555555555556,0.023121422822958468,4,10,0,0,2,3,0,14,35,0,0,1.0555555555555556,487.94594594594594,64240,65535,0,0,0,0,0,0,0,0,0,0,11951.0,13.0,0,350623.4413965087281795511222,108.22222222222223,847.6842105263158,0,18,19,1948,16106
192.168.10.50,192.168.10.1,39738,53,17,2026-05-31 03:02:30,0.045296,8256.79971741434,66.23101377605086,44.15400918403391,22.077004592016955,2,1,164,210,82,82,82.0,0.0,210,210,210.0,0.0,210,82,124.66666666666667,60.339778661252055,3640.888888888889,40,20,20,2,0.022648,0.045296,0.0,0.022648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,124.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,210.0,0,2,1,164,210
192.168.10.50,192.168.10.1,34593,53,17,2026-05-31 03:02:30,0.004149,79055.19402265607,723.0657989877079,482.04386599180526,241.02193299590263,2,1,164,164,82,82,82.0,0.0,164,164,164.0,0.0,164,82,109.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.0020745,0.004149,0.0,0.0020745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,164.0,0,2,1,164,164
192.168.10.50,172.67.167.151,45084,443,6,2026-05-31 03:02:30,0.138874,259825.45328859254,324.0347365237553,151.2162103777525,172.81852614600285,21,24,2261,33822,583,66,107.66666666666667,111.46912164077136,5630,66,1409.25,1404.6639351935157,5630,66,801.8444444444444,1216.4520898554042,1479755.6869135804,420,480,20,6,0.0031562272727272732,0.031613,0.0,0.007409055641159787,0.138874,0.031613,0.0,0.0069437,0.010032156483528355,0.114654,0.050809,0.0,0.00498495652173913,0.011632492519468947,6,9,0,0,2,3,0,15,43,0,0,1.1428571428571428,801.8444444444444,64240,65535,0,0,0,0,0,0,0,0,0,0,28841.0,15.0,0,3871275.167785234899328859060,107.66666666666667,1409.25,0,21,24,2261,33822
192.168.10.50,34.107.221.82,54184,80,6,2026-05-31 03:02:30,0.089571,12023.98097598553,122.8076051400565,78.15029418003596,44.657310960020546,7,4,589,488,177,66,84.14285714285714,38.06921730378035,282,66,122.0,92.43376006633075,282,66,97.9090909090909,66.03642871442528,4360.809917355372,140,80,20,1,0.008957099999999999,0.027741,0.0,0.012244350178347562,0.089571,0.029305,0.0,0.014928499999999999,0.013269357353818359,0.062231,0.03262,0.001494,0.02074366666666667,0.013735149612905164,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,97.9090909090909,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.14285714285714,122.0,0,7,4,589,488
192.168.10.50,44.216.249.42,42596,443,6,2026-05-31 03:02:30,0.575598,13420.824950746874,43.4330904554915,24.32253065507524,19.11055980041626,14,11,1862,5863,583,66,133.0,134.46401536683123,2842,66,533.0,851.0015489784001,2842,66,309.0,606.7938035280189,368198.72,280,220,20,5,0.02398325,0.116871,0.0,0.04558076615310636,0.5755979999999999,0.116918,0.0,0.044276769230769224,0.054945528830699294,0.45869699999999997,0.117116,0.0,0.0458697,0.05519512740822327,5,6,0,0,2,3,0,11,23,0,0,0.7857142857142857,309.0,64240,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,533.0,0,14,11,1862,5863
192.168.10.50,192.168.10.1,54334,53,17,2026-05-31 03:02:31,0.02345,11044.776119402986,127.93176972281451,85.28784648187634,42.64392324093817,2,1,162,97,81,81,81.0,0.0,97,97,97.0,0.0,97,81,86.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.011725,0.02345,0.0,0.011725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,86.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,97.0,0,2,1,162,97
192.168.10.50,192.168.10.1,57527,53,17,2026-05-31 03:02:31,0.001452,225206.61157024794,2066.115702479339,1377.4104683195592,688.7052341597796,2,1,162,165,81,81,81.0,0.0,165,165,165.0,0.0,165,81,109.0,39.59797974644666,1568.0,40,20,20,2,0.000726,0.001452,0.0,0.000726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,165.0,0,2,1,162,165
192.168.10.50,104.16.184.241,37414,443,6,2026-05-31 03:02:31,0.070512,90722.14658497844,354.549580213297,198.5477649194463,156.00181529385068,14,11,1783,4614,583,66,127.35714285714286,131.2220621383338,2842,66,419.45454545454544,787.3705796840939,2842,66,255.88,550.8583353276956,303444.90559999994,280,220,20,6,0.002938,0.015361,0.0,0.0048410798984661815,0.070512,0.015409,0.0,0.005424,0.005595219511745306,0.055107,0.020979,0.0,0.0055107,0.007216211832395166,6,5,0,0,2,3,0,11,23,0,0,0.7857142857142857,255.88,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.35714285714286,419.45454545454544,0,14,11,1783,4614
192.168.10.50,162.159.140.220,60760,443,6,2026-05-31 03:02:31,0.120204,150211.30744401185,307.81005623772916,149.7454327643007,158.0646234734285,18,19,1948,16108,583,66,108.22222222222223,119.59029854537884,2842,66,847.7894736842105,910.3125304240799,2842,66,488.0,754.407302707482,569130.3783783783,360,380,20,4,0.0033389999999999995,0.049558,0.0,0.008683863889741452,0.120204,0.058267,0.0,0.007070823529411765,0.014042540960093972,0.10584299999999999,0.049558,0.0,0.0058801666666666655,0.01159078718087008,4,8,0,0,2,3,0,12,35,0,0,1.0555555555555556,488.0,64240,65535,0,0,0,0,0,0,0,0,0,0,11942.0,11.0,0,2857621.440536013400335008375,108.22222222222223,847.7894736842105,0,18,19,1948,16108
192.168.10.50,192.168.10.1,45908,53,17,2026-05-31 03:02:31,0.045005,6999.222308632374,66.65926008221308,44.43950672147539,22.219753360737695,2,1,172,143,86,86,86.0,0.0,143,143,143.0,0.0,143,86,105.0,26.870057685088806,722.0,40,20,20,2,0.0225025,0.045005,0.0,0.0225025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,143.0,0,2,1,172,143
192.168.10.50,192.168.10.1,50806,53,17,2026-05-31 03:02:31,0.063935,5114.56948463283,46.92265582231954,31.281770548213025,15.640885274106513,2,1,172,155,86,86,86.0,0.0,155,155,155.0,0.0,155,86,109.0,32.526911934581186,1058.0,40,20,20,2,0.0319675,0.063935,0.0,0.0319675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,155.0,0,2,1,172,155
192.168.10.50,192.168.10.1,35170,53,17,2026-05-31 03:02:31,0.118097,2269.3209819047056,25.402846812366107,16.935231208244073,8.467615604122036,2,1,168,100,84,84,84.0,0.0,100,100,100.0,0.0,100,84,89.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0590485,0.118097,0.0,0.0590485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,89.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,100.0,0,2,1,168,100
192.168.10.50,192.168.10.1,43746,53,17,2026-05-31 03:02:31,0.001021,321253.6728697356,2938.2957884427033,1958.8638589618022,979.4319294809011,2,1,164,164,82,82,82.0,0.0,164,164,164.0,0.0,164,82,109.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.0005105,0.001021,0.0,0.0005105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,164.0,0,2,1,164,164
192.168.10.50,54.208.27.201,48176,443,6,2026-05-31 03:02:31,0.585265,12710.481576721655,46.13294832255474,23.920788019102456,22.21216030345228,14,13,1789,5650,583,66,127.78571428571429,132.7033095568718,2842,66,434.61538461538464,796.6617406365658,2842,66,275.51851851851853,581.5641342531854,338216.8422496571,280,260,20,5,0.022510192307692307,0.121444,0.0,0.04490077897732633,0.579559,0.121515,0.0,0.044581461538461535,0.05575079737355316,0.463821,0.116439,0.0,0.03865175,0.05320137850363937,5,6,0,0,2,3,0,11,25,0,0,0.9285714285714286,275.51851851851853,64240,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.78571428571429,434.61538461538464,0,14,13,1789,5650
192.168.10.50,98.80.163.107,33534,443,6,2026-05-31 03:02:31,0.624691,11884.275585849644,48.023742938508796,27.21345433182165,20.810288606687145,17,13,1994,5430,583,66,117.29411764705883,122.79335329103422,1454,66,417.6923076923077,569.1781368598851,1454,66,247.46666666666667,413.627024691999,171087.31555555557,340,260,20,5,0.02154106896551724,0.116704,0.0,0.042571648836812734,0.624691,0.152911,0.0,0.0390431875,0.056623746888141764,0.507961,0.116017,0.0,0.04233008333333333,0.05230981512657437,5,5,0,0,2,3,0,10,28,0,0,0.7647058823529411,247.46666666666667,64240,26847,0,0,0,0,0,0,0,0,0,0,4256.0,4.0,0,4489451.476793248945147679325,117.29411764705883,417.6923076923077,0,17,13,1994,5430
192.168.10.50,192.168.10.1,46924,53,17,2026-05-31 03:02:31,0.000987,265450.86119554203,3039.51367781155,2026.3424518743668,1013.1712259371834,2,1,164,98,82,82,82.0,0.0,98,98,98.0,0.0,98,82,87.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0004935,0.000987,0.0,0.0004935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,87.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,98.0,0,2,1,164,98
192.168.10.50,140.82.121.3,48624,443,6,2026-05-31 03:02:31,0.169838,34945.06529751881,147.19909560875658,88.31945736525395,58.87963824350263,15,10,1818,4117,583,54,121.2,128.5883353963337,2842,66,411.7,815.0206193710685,2842,54,237.4,543.9467621008511,295878.0799999999,300,200,20,6,0.007076583333333333,0.041897,0.0,0.014649157671793131,0.169838,0.043853,0.0,0.012131285714285716,0.01786713892848533,0.132542,0.045876,1e-06,0.014726888888888892,0.0202210689817683,6,7,0,0,2,3,2,13,21,0,0,0.6666666666666666,237.4,64240,65535,0,0,0,0,0,0,0,0,0,0,328.0,4.0,0,180716.2534435261707988980716,121.2,411.7,0,15,10,1818,4117
